,STATE,TIME,TSO4,TNO3,TNH4,CA,MG,NA,K,CL,NSO4,NHNO3,WSO2,WNO3,TOTAL_SO2,TOTAL_NO3,YEAR,MONTH
2461,NY,11-Jul,2.09155625,0.14213125,0.75124375,0.19898125,0.02866875,0.0263,0.05244375,0.02825625,0.5071125,0.855575,0.65576875,,0.9940000000000001,0.9841125,11,Jul
2462,NY,12-Jul,1.6180947369999998,0.117784211,0.583026316,0.17255263199999998,0.023715788999999998,0.022357895,0.05205,0.026794737000000002,0.368368421,0.853063158,0.44280526299999995,,0.6885263159999999,0.9572894740000001,12,Jul
2463,NY,13-Jul,1.680339286,0.112482143,0.578246429,0.131657143,0.020564286,0.027996429,0.053778571,0.024228571,0.249675,0.6290928570000001,0.213917857,,0.380446429,0.731575,13,Jul
2464,NY,14-Jul,1.556835714,0.113578571,0.55245,0.154785714,0.021853571000000002,0.022610714,0.057592857000000004,0.023953571,0.18767857100000002,0.587225,0.219246429,,0.344435714,0.691467857,14,Jul
2465,NY,15-Jul,1.073829167,0.124916667,0.410920833,0.179766667,0.0240875,0.0182375,0.051904167,0.023425,0.189379167,0.511183333,0.3309875,,0.45730833299999996,0.627966667,15,Jul
2466,NY,16-Jul,0.8297107140000001,0.12175,0.296057143,0.15421785699999999,0.022917857000000003,0.020721429,0.055753570999999995,0.024703571,0.18420714300000002,0.5496142860000001,0.28540714300000003,,0.40827142899999996,0.662614286,16,Jul
2467,NY,17-Jul,0.7309892859999999,0.120160714,0.29121785699999997,0.141871429,0.022146429,0.023389286000000002,0.062485714000000005,0.022507142999999997,0.1191,0.526907143,0.164703571,,0.24415,0.638692857,17,Jul
2468,NY,18-Jul,0.720557143,0.151745714,0.28312,0.174194286,0.028902857,0.04784,0.061005714,0.030708571,0.110671429,0.45408000000000004,0.128148571,,0.20196,0.5986,18,Jul
2469,NY,8-Aug,1.619326667,0.156966667,0.51548,0.162486667,0.023293333,0.03628,0.047653333,0.027506667000000002,0.494226667,0.796933333,0.696953333,,1.0266,0.941246667,8,Aug
2470,NY,9-Aug,2.62165,0.1246125,0.8309,0.14889375,0.02006875,0.0165125,0.06706875,0.02731875,0.39345,0.6081125,0.54383125,,0.80625625,0.72305625,9,Aug
2471,NY,10-Aug,2.5622599999999998,0.15459,0.878545,0.19908,0.029339999999999998,0.047175,0.075185,0.028185,0.48958500000000005,0.758125,0.9686950000000001,,1.29524,0.9006350000000001,10,Aug
2472,NY,11-Aug,2.036663158,0.123963158,0.7318157890000001,0.159736842,0.021984211,0.019257895,0.052752632,0.026989474,0.398015789,0.6903526320000001,0.556573684,,0.822042105,0.8033157890000001,11,Aug
2473,NY,12-Aug,1.779786667,0.14492,0.631126667,0.222766667,0.029733332999999997,0.026760000000000003,0.049093332999999996,0.025353333,0.3975,0.787606667,0.36994,,0.635066667,0.920006667,12,Aug
2474,NY,13-Aug,1.8592375,0.1374375,0.688475,0.188908333,0.022125,0.017033333,0.060133333,0.024745833,0.250008333,0.6280125,0.260704167,,0.4274625,0.7554625,13,Aug
2475,NY,14-Aug,0.9383541670000001,0.1031375,0.358425,0.11855,0.016366666999999998,0.027925,0.04605,0.024995833,0.1581875,0.428208333,0.132020833,,0.23752083300000001,0.524525,14,Aug
2476,NY,15-Aug,1.256829167,0.170604167,0.467125,0.171258333,0.022679167000000004,0.022854167,0.045470832999999995,0.0238625,0.1871875,0.547408333,0.2640625,,0.3889125,0.7093166670000001,15,Aug
2477,NY,16-Aug,0.7794828570000001,0.113402857,0.291977143,0.124171429,0.019114286,0.026305713999999997,0.051465714,0.023588571000000003,0.17755142899999998,0.506391429,0.210462857,,0.328885714,0.611745714,16,Aug
2478,NY,17-Aug,0.770202857,0.14706,0.34992285700000003,0.160225714,0.023051429,0.028957142999999998,0.075365714,0.022874286,0.113848571,0.457248571,0.204165714,,0.280097143,0.597037143,17,Aug
2479,NY,18-Aug,0.8347450000000001,0.15908,0.349115,0.181805,0.032675,0.02744,0.09364,0.02179,0.14103,0.45031000000000004,0.137425,,0.2315,0.602225,18,Aug
2480,NY,8-Sep,1.853915789,0.184394737,0.635742105,0.162884211,0.023952632,0.044157895,0.039152632,0.026926316000000002,0.39367894700000006,0.690294737,0.7317736840000001,,0.994352632,0.863747368,8,Sep
2481,NY,9-Sep,1.2594450000000001,0.26821500000000004,0.440485,0.171895,0.025185,0.06566,0.100410526,0.05081,0.23936,0.36785,0.251735,,0.41139,0.63021,9,Sep
2482,NY,10-Sep,1.093846667,0.161933333,0.400146667,0.14456666699999998,0.018613333,0.025566667,0.073346667,0.0294,0.351793333,0.460853333,0.497493333,,0.7321333329999999,0.61546,10,Sep
2483,NY,11-Sep,1.3100875,0.1773125,0.49519375,0.1837375,0.02193125,0.02731875,0.0433375,0.02880625,0.314,0.53884375,0.55298125,,0.762425,0.7075875,11,Sep
2484,NY,12-Sep,1.00834,0.228086667,0.398086667,0.21028000000000002,0.028646667,0.032760000000000004,0.046266667000000004,0.028866667000000002,0.29834,0.535593333,0.36348666700000004,,0.56248,0.755146667,12,Sep
2485,NY,13-Sep,0.964512,0.15244000000000002,0.369132,0.12599200000000002,0.016196000000000002,0.024908,0.0327,0.023532,0.24336799999999997,0.41174399999999994,0.23371199999999998,,0.39602800000000005,0.557632,13,Sep
2486,NY,14-Sep,1.250773333,0.21020333300000002,0.44697,0.12834,0.022013333,0.07101,0.036383333,0.02538,0.1692,0.385383333,0.198413333,,0.311276667,0.589456667,14,Sep
2487,NY,15-Sep,1.25127,0.241943333,0.41645,0.183056667,0.030656667000000002,0.09189,0.045666667,0.09222000000000001,0.2204,0.516776667,0.383836667,,0.530833333,0.750523333,15,Sep
2488,NY,16-Sep,0.659089286,0.190682143,0.24305,0.131821429,0.021228571,0.04596071400000001,0.039810714,0.0241,0.147539286,0.35940357100000003,0.21601785699999998,,0.314432143,0.544382143,16,Sep
2489,NY,17-Sep,0.7799730770000001,0.187607692,0.325203846,0.192861538,0.023823077,0.026746153999999998,0.06821923099999999,0.023638462000000002,0.139707692,0.431992308,0.20961153800000001,,0.302788462,0.612726923,17,Sep
2490,OH,8-Jan,2.6139900000000003,2.398083333,1.36364,0.210766667,0.045536667,0.23917,0.051829999999999994,0.161866667,0.869336667,1.343936667,9.12503,,9.704866667000001,3.720643333,8,Jan
2491,OH,9-Jan,2.648329167,3.2069666669999997,1.69745,0.20124166699999999,0.033116667,0.223766667,0.09420416699999999,0.1802875,1.184025,1.237170833,6.930929167,,7.7206916670000005,4.424475,9,Jan
2492,OH,10-Jan,2.77086087,3.743930435,1.895056522,0.19724782600000001,0.038973913,0.211834783,0.056004347999999995,0.180595652,0.8651,1.175686957,6.879769565,,7.456791303999999,4.900917391,10,Jan
2493,OH,11-Jan,2.838547619,3.619842857,1.9086666669999999,0.153219048,0.02932381,0.21387619,0.056452380999999996,0.180638095,0.9106523809999999,1.375242857,6.63077619,,7.238166667000001,4.97322381,11,Jan
2494,OH,12-Jan,1.73682,1.67772,0.954252,0.20206400000000002,0.034908,0.12022000000000001,0.047416,0.10872799999999999,0.7803479999999999,0.721576,3.073748,,3.59424,2.387824,12,Jan
2495,OH,13-Jan,1.9769,2.424066667,1.269604762,0.206019048,0.040257142999999995,0.15430476199999998,0.050995238,0.14014285699999998,0.9137523809999999,0.587861905,3.159190476,,3.768661905,3.002566667,13,Jan
2496,OH,14-Jan,1.3609200000000001,1.86201,0.87705,0.23065500000000003,0.033264999999999996,0.189255,0.04426,0.180255,0.8940450000000001,0.5677449999999999,4.374505,,4.97084,2.420745,14,Jan
2497,OH,15-Jan,1.497128571,2.654514286,1.190078571,0.168157143,0.030017857000000002,0.144975,0.041153571,0.139875,0.67595,0.509321429,1.9581821430000002,,2.409053571,3.155742857,15,Jan
2498,OH,16-Jan,1.218136364,1.9280409090000001,0.86265,0.156368182,0.029663636,0.140777273,0.043168182,0.130586364,0.5715772729999999,0.599436364,1.234909091,,1.616140909,2.517945455,16,Jan
2499,OH,17-Jan,1.021894286,2.167562857,0.880008571,0.153228571,0.032048571,0.129497143,0.036305713999999996,0.125674286,0.39727714299999994,0.398725714,0.603202857,,0.868191429,2.559945714,17,Jan
2500,OH,18-Jan,0.776802564,1.555246154,0.584035897,0.170274359,0.032569231000000004,0.18858974399999998,0.043612820999999996,0.160741026,0.36882307700000005,0.560369231,0.742938462,,0.988933333,2.106702564,18,Jan
2501,OH,8-Oct,2.3217375,0.8957166670000001,0.869266667,0.3805875,0.068420833,0.062370833,0.07769583299999999,0.031783333,0.909608333,1.4807125,5.2547625,,5.861475,2.352875,8,Oct
2502,OH,9-Oct,1.975625,0.67325,0.8110666670000001,0.16171666699999998,0.032241667,0.02195,0.0549625,0.030779167000000003,0.6245208329999999,0.819275,3.228908333,,3.645466667,1.479516667,9,Oct
2503,OH,10-Oct,1.553295238,0.875966667,0.596152381,0.679385714,0.10959047599999999,0.03497619,0.098314286,0.035233333,0.576109524,1.157895238,3.3219095239999996,,3.706190476,2.015438095,10,Oct
2504,OH,11-Oct,1.7703,0.742775,0.70139,0.387,0.061885,0.03358,0.067035,0.0331,0.69693,0.92566,2.60545,,3.0703099999999997,1.65373,11,Oct
2505,OH,12-Oct,1.405284,0.742108,0.577196,0.323388,0.054751999999999995,0.029756,0.057988,0.032036,0.7327199999999999,0.700112,1.3491360000000001,,1.8378560000000002,1.431088,12,Oct
2506,OH,13-Oct,1.767091304,0.721226087,0.711243478,0.2841,0.053652174000000004,0.039034782999999997,0.062873913,0.036126087,0.7218347829999999,0.7389739129999999,1.407495652,,1.888965217,1.4484434780000002,13,Oct
2507,OH,14-Oct,1.080307143,0.46645,0.399871429,0.32809642899999997,0.055239286,0.032617857,0.057085714,0.028625,0.42578214299999995,0.569410714,1.036757143,,1.32075,1.026814286,14,Oct
2508,OH,15-Oct,0.94705,0.584045833,0.348725,0.39225416700000004,0.069966667,0.057645833,0.0613875,0.031908333,0.4455125,0.6615375,0.7941375,,1.091283333,1.235058333,15,Oct
2509,OH,16-Oct,0.867015385,0.46887692299999995,0.337284615,0.290784615,0.052930769,0.061503845999999994,0.048761538,0.027765385,0.324373077,0.5611730770000001,0.591819231,,0.808180769,1.021111538,16,Oct
2510,OH,17-Oct,0.8612049999999999,0.52437,0.3239225,0.27626999999999996,0.052445000000000006,0.10579749999999999,0.06051,0.06442,0.2710925,0.5695024999999999,0.3614025,,0.542225,1.0848200000000001,17,Oct
2511,OH,8-Nov,2.08895,1.932908333,1.1558625,0.28018333300000003,0.047741667,0.049954167,0.0571125,0.0565,0.8417958329999999,0.877679167,4.853754167,,5.4152375,2.796620833,8,Nov
2512,OH,9-Nov,2.2676125,1.7470708330000002,1.150529167,0.34427916700000005,0.061483333,0.0633,0.074433333,0.06799583299999999,0.6308041670000001,1.053316667,4.800354167,,5.221095833,2.78365,9,Nov
2513,OH,10-Nov,2.1257599999999996,1.6608599999999998,1.1085120000000002,0.305144,0.05180800000000001,0.06389600000000001,0.05926,0.047936,0.6091880000000001,1.2000879999999998,4.622388,,5.028716,2.841872,10,Nov
2514,OH,11-Nov,1.468384,0.913608,0.6202439999999999,0.201388,0.049416,0.178268,0.05209199999999999,0.142464,0.7177479999999999,0.866964,3.465908,,3.9446440000000003,1.76678,11,Nov
2515,OH,12-Nov,2.08748,2.174125,1.104465,0.36834,0.062665,0.10803,0.069035,0.059585,0.76993,1.4195799999999998,3.613715,,4.127265,3.5711199999999996,12,Nov
2516,OH,13-Nov,1.244194737,1.411642105,0.738184211,0.22483684199999998,0.045678947000000004,0.100894737,0.052315789,0.086247368,0.7752736840000001,0.623284211,2.469721053,,2.9868526319999997,2.0250157890000002,13,Nov
2517,OH,14-Nov,1.339746429,1.281357143,0.689910714,0.275435714,0.049460714,0.078492857,0.042421429000000004,0.073507143,0.466839286,0.47086071399999996,1.6342642859999998,,1.945653571,1.74475,14,Nov
2518,OH,15-Nov,0.6438625,0.6297666670000001,0.327354167,0.1821625,0.033,0.0609625,0.0362,0.066741667,0.37329166700000005,0.6031375,0.77665,,1.025645833,1.2233,15,Nov
2519,OH,16-Nov,0.895631429,1.0734828570000001,0.516645714,0.282414286,0.043817142999999996,0.039251429,0.046354285999999995,0.031365713999999996,0.331814286,0.691537143,0.8210914290000001,,1.042408571,1.7540171430000002,16,Nov
2520,OH,17-Nov,0.845309677,1.1981,0.510909677,0.282441935,0.048445160999999994,0.055729032000000005,0.055119355,0.053229032,0.286206452,0.764148387,0.766551613,,0.95746129,1.950083871,17,Nov
2521,OH,8-Dec,2.108283333,1.567476667,0.9953799999999999,0.193223333,0.049873333,0.18936,0.061813333,0.12153,0.877613333,0.857306667,4.796276667,,5.38163,2.411153333,8,Dec
2522,OH,9-Dec,2.061196667,2.224273333,1.255073333,0.18974666699999998,0.034453332999999996,0.088503333,0.067656667,0.086563333,0.684596667,0.652403333,4.05409,,4.510726667,2.86632,9,Dec
2523,OH,10-Dec,2.198185,2.49491,1.3508850000000001,0.158275,0.030064999999999998,0.20706,0.052775,0.14674500000000001,0.7114699999999999,1.060465,5.7572849999999995,,6.231825,3.53853,10,Dec
2524,OH,11-Dec,1.5866799999999999,1.42259,0.914425,0.13127,0.02721,0.063025,0.042230000000000004,0.06436499999999999,0.931315,0.78513,3.540255,,4.16144,2.19524,11,Dec
2525,OH,12-Dec,1.972378261,1.8782652169999998,1.178230435,0.116713043,0.021413043,0.079826087,0.045686957,0.06538260900000001,0.8005043479999999,0.795743478,2.8101,,3.3440521739999998,2.661352174,12,Dec
2526,OH,13-Dec,1.769920833,1.761929167,1.033479167,0.146729167,0.026629167000000002,0.139991667,0.0450375,0.10075,0.868320833,0.700179167,2.914658333,,3.493825,2.450970833,13,Dec
2527,OH,14-Dec,1.646665714,2.064654286,1.093391429,0.14398571400000001,0.027734286,0.057908571,0.034611429,0.061022857,0.502222857,0.39040857100000004,1.3612799999999998,,1.6962542859999998,2.44886,14,Dec
2528,OH,15-Dec,1.029718182,1.551490909,0.73089697,0.113557576,0.021360606,0.073915152,0.034681817999999996,0.054612121,0.38085757600000003,0.495824242,0.5153787879999999,,0.769409091,2.039442424,15,Dec
2529,OH,16-Dec,1.0111666670000001,1.4674791669999998,0.6678875,0.149054167,0.027058332999999997,0.081554167,0.036683333,0.077958333,0.4328875,0.407654167,0.668704167,,0.957445833,1.8686458330000002,16,Dec
2530,OH,17-Dec,0.902880645,1.9163838709999998,0.7130709679999999,0.300709677,0.040683871,0.122629032,0.049629032000000003,0.122145161,0.360325806,0.4381,0.634241935,,0.8745838709999999,2.3475064519999997,17,Dec
2531,OH,8-Feb,3.2675166669999998,1.482654167,1.3935291669999998,0.14710416699999998,0.035533333,0.163341667,0.046516667000000005,0.090058333,1.004908333,2.137145833,7.556016667000001,,8.2262875,3.585841667,8,Feb
2532,OH,9-Feb,2.2918,2.365154167,1.300654167,0.24280833300000002,0.054375,0.218770833,0.07365,0.1508,0.96665,0.795854167,4.3663125,,5.0110625,3.148358333,9,Feb
2533,OH,10-Feb,2.8667,3.871445455,1.914118182,0.207818182,0.040140909,0.156418182,0.07825,0.102277273,1.0018,1.423636364,5.6379,,6.306095455,5.272440909,10,Feb
2534,OH,11-Feb,2.16545625,1.50574375,1.0575125,0.187075,0.0378375,0.1882625,0.05255625,0.13404375,0.83218125,1.02271875,4.82344375,,5.37851875,2.5122125,11,Feb
2535,OH,12-Feb,1.740845,1.433675,0.9361450000000001,0.19209,0.03428,0.08849,0.038380000000000004,0.08369,0.731615,0.755185,2.3349849999999996,,2.8229849999999996,2.176875,12,Feb
2536,OH,13-Feb,1.940242105,1.653184211,1.1093947370000001,0.136257895,0.025805263,0.09468947400000001,0.033447368,0.070731579,0.8075,0.762626316,2.121905263,,2.6605,2.403694737,13,Feb
2537,OH,14-Feb,2.0714526319999997,2.636242105,1.331331579,0.21193157899999998,0.044710525999999993,0.195994737,0.052889474000000006,0.0746,1.0085473679999999,1.219752632,4.620273684,,5.292963158,3.836578947,14,Feb
2538,OH,15-Feb,1.7402678569999999,1.9012285709999999,0.9667035709999999,0.222746429,0.053410714000000005,0.24558571399999998,0.04579642900000001,0.201635714,0.737342857,0.6083321429999999,2.535553571,,3.0273785710000003,2.499885714,15,Feb
2539,OH,16-Feb,1.0129555559999999,1.643818519,0.7297,0.166814815,0.029092592999999996,0.109485185,0.031044443999999997,0.095566667,0.454714815,0.600807407,0.751792593,,1.055088889,2.2350629630000003,16,Feb
2540,OH,17-Feb,1.001139286,0.994032143,0.495221429,0.20981428600000002,0.042089286,0.125489286,0.045096429,0.073514286,0.327414286,0.647267857,0.836175,,1.054539286,1.6310142859999999,17,Feb
2541,OH,18-Feb,0.922578125,1.18148125,0.545984375,0.1301625,0.03306875,0.1472375,0.0967625,0.091465625,0.241375,0.561340625,0.44814375,,0.60914375,1.73390625,18,Feb
2542,OH,8-Mar,2.9264375,1.954845833,1.4022708330000002,0.2003875,0.041379167,0.10242916699999999,0.042454167,0.045204167,0.909025,1.7406083330000002,5.3709625,,5.9772875,3.6677875,8,Mar
2543,OH,9-Mar,2.567593333,1.4980733330000002,1.1371200000000001,0.30546,0.06609,0.166943333,0.067113333,0.07870666700000001,0.8254799999999999,1.2626566670000001,5.28233,,5.832916667,2.74065,9,Mar
2544,OH,10-Mar,2.375803448,1.5649862069999998,1.134489655,0.31059655199999997,0.058210345,0.083268966,0.068396552,0.05652069,0.684189655,1.424510345,3.481717241,,3.938065517,2.966858621,10,Mar
2545,OH,11-Mar,2.3633958330000002,1.250204167,1.089266667,0.2225875,0.04555,0.09385416699999999,0.050404167,0.03575,0.785045833,1.136125,2.558195833,,3.081825,2.368270833,11,Mar
2546,OH,12-Mar,2.157455,0.80093,0.807305,0.221835,0.058745000000000006,0.185345,0.06659,0.07353,0.67151,1.14229,1.9257,,2.3736099999999998,1.925055,12,Mar
2547,OH,13-Mar,1.97122,1.686595,1.0155299999999998,0.19797,0.041335000000000004,0.08928,0.038794999999999996,0.056665,0.77455,0.952415,1.7811849999999998,,2.297805,2.62387,13,Mar
2548,OH,14-Mar,2.128752941,2.044005882,1.231870588,0.290917647,0.048888235,0.112723529,0.046,0.06565294099999999,0.7384588240000001,1.071811765,2.823658824,,3.3162176469999998,3.0987705880000003,14,Mar
2549,OH,15-Mar,1.270088235,1.054308824,0.639373529,0.254297059,0.04765,0.088038235,0.039347059,0.056958824000000005,0.626626471,0.8343,1.296670588,,1.714632353,1.875347059,15,Mar
2550,OH,16-Mar,0.993354545,0.683751515,0.447506061,0.19553939399999998,0.034939394,0.080642424,0.035212121,0.036572727,0.315927273,0.592566667,0.563809091,,0.774527273,1.266906061,16,Mar
2551,OH,17-Mar,1.0200481479999999,0.7636,0.4639,0.19022592600000002,0.039562963,0.107018519,0.037681481,0.06151111099999999,0.248037037,0.62492963,0.723707407,,0.889137037,1.3786074069999998,17,Mar
2552,OH,18-Mar,0.8207625,1.044209375,0.489459375,0.19379375,0.041625,0.113615625,0.03849375,0.089128125,0.202390625,0.54485625,0.5042,,0.639196875,1.580396875,18,Mar
2553,OH,8-Apr,3.3324466669999997,0.885733333,1.22852,0.337716667,0.06738999999999999,0.09287000000000001,0.063236667,0.034183332999999996,0.78637,1.886233333,4.936076667,,5.460583333,2.741976667,8,Apr
2554,OH,9-Apr,2.5545260869999997,0.7126260870000001,0.941769565,0.273917391,0.052304348,0.081626087,0.05743913,0.040473913,0.8231217390000001,1.387969565,2.980395652,,3.529413043,2.0785260869999997,9,Apr
2555,OH,10-Apr,2.0997,0.913404167,0.812729167,0.4735125,0.091141667,0.072204167,0.076333333,0.0412375,0.5806958329999999,1.248708333,2.526229167,,2.913545833,2.1422625,10,Apr
2556,OH,11-Apr,1.947331579,0.5381631579999999,0.658094737,0.193110526,0.045031579,0.101189474,0.062431579,0.0325,0.7423105259999999,1.048889474,1.6942210530000001,,2.189336842,1.570384211,11,Apr
2557,OH,12-Apr,1.6799549999999999,0.58833,0.67438,0.317675,0.06446,0.062154999999999995,0.052735000000000004,0.032635000000000004,0.62121,1.132685,1.51841,,1.9327450000000002,1.7030049999999999,12,Apr
2558,OH,13-Apr,1.8782599999999998,0.631596,0.6459159999999999,0.284536,0.058927999999999994,0.135632,0.057504167,0.044668,0.691168,0.970016,1.487744,,1.948752,1.586176,13,Apr
2559,OH,14-Apr,1.735612,0.5011,0.676664,0.276748,0.048276,0.061876,0.050232,0.031096,0.579684,1.0752760000000001,1.8499279999999998,,2.236584,1.5592840000000001,14,Apr
2560,OH,15-Apr,1.200707143,0.42008214299999996,0.461814286,0.313742857,0.057417857,0.0549,0.046082143,0.034514286,0.368492857,0.8774714290000001,0.893985714,,1.139782143,1.2836,15,Apr
2561,OH,16-Apr,1.131226923,0.546519231,0.4934,0.265126923,0.045688462,0.039076923,0.044019231,0.025965385,0.24459615399999998,0.856742308,0.524407692,,0.68755,1.389638462,16,Apr
2562,OH,17-Apr,0.875864286,0.329739286,0.325107143,0.21732142899999998,0.043285714,0.068960714,0.055503570999999995,0.031639286,0.25541785699999997,0.680067857,0.580853571,,0.7512214290000001,0.9990000000000001,17,Apr
2563,OH,18-Apr,0.93721875,0.560409375,0.3852125,0.282821875,0.055621875,0.0798625,0.055771875,0.0429,0.161353125,0.768709375,0.3961375,,0.503759375,1.316909375,18,Apr
2564,OH,8-May,2.7644739130000002,0.60646087,1.011369565,0.295478261,0.058973912999999996,0.03506087,0.058847826,0.0311,0.862730435,1.480947826,3.109982609,,3.6854217389999997,2.06383913,8,May
2565,OH,9-May,2.926430435,0.45903478299999995,1.054791304,0.288608696,0.058986957,0.033830435,0.062065217,0.030308696,0.77433913,1.352491304,2.777873913,,3.2943521739999997,1.7900217390000002,9,May
2566,OH,10-May,3.095433333,0.506366667,1.0969375,0.293108333,0.061533332999999996,0.0707625,0.08045,0.030645832999999997,0.7046375,1.4504041669999999,1.9733791669999998,,2.443375,1.933704167,10,May
2567,OH,11-May,2.951056522,0.35980869600000004,1.056256522,0.25949565199999997,0.053830435,0.071621739,0.076908696,0.030034783,0.9401913040000001,1.4015347830000002,2.260156522,,2.887265217,1.739047826,11,May
2568,OH,12-May,2.649924,0.43733599999999995,0.9344959999999999,0.336948,0.06292400000000001,0.049392,0.066664,0.029344,0.661396,1.4613040000000002,1.2076360000000002,,1.6488080000000003,1.8754,12,May
